name,knot_sig,dt_code
14nh_17013,oabcdefghiajehikldmnclkbnmjfgBvPQeVzqso,jlnFHKCEamGDib
14nh_17014,oabcdefbcgehijaklmjfgdnlmihnkRAvsfpZgel,henLgbmaKDCIJf
14nh_17015,oabcdefbghijkfelhgcdlmnkaimnjRsQwfpzKJj,cmhFLIKanEGDJb
14nh_17016,oabcdefgcbgdhijklmihanmjefklnRkv1ehMHhi,emGlaIJCFHnbdk
14nh_17017,oabcdecfgbedhijklminahmlfgkjnRkv1eNNHNj,emHlnIJFCGadbk
14nh_17018,oabcdeafghijkbeijlmnldcmnkhgflTQQeHhaao,lkEJNCIFMGbaDH
14nh_17019,oabcdecfgdehaijklgfmnbhlmnkjiRkTQebGhao,ihFLGNDbaEMJCK
14nh_17020,oabcdefbghijhgckelamndkflnjimRQkRcNzMzo,fDMNKaIBCLEJGH
14nh_17021,oabcdefgahijgfkledcbmnlkjinmhlvTufFE+5j,kinhMLjdbgaFEc
14nh_17022,oabcdeafgdhbijklmknichegjnlmflRQQcNzEgo,lIHGFKJMNDEaCB
14nh_17023,oabcdefghijklhefgbmjknamcdilnBvLLepyqVj,dEhnLBkjmcfgAi
14nh_17024,oabcdbefghijcdjkfglmniaeklmnhlLwvf-3Byi,dkmhFJalnEIgbc
14nh_17025,oabcdefbghijagklmdenhinmlkcfjRAQQcNXaao,iGFKMDBJnLCHAE
14nh_17026,oabcdefghiajkblmndcnekjfmlghiRLQQenpWao,jFHEKLACmnBDGi
14nh_17027,oabcdefghiajekihglmnlfkbcdjmnBvvLeVF+3p,jlnmidbKaeGHfc
14nh_17028,oabcdefgehijakhlmngfnbcdkilmjRwLkfV5H9j,imhLCJabnEFDKg
14nh_17029,oabcdbefghijakhlmefgndcnkilmjRwLkfT7XTj,imhLFJabnKECDg
14nh_17030,oabcdefgcbhijklmanifghnlkjedmltvvdhMF4j,gljamInKFbHced
14nh_17031,oabcdefgahcdijklmnebhinmlfgkjBjvwfV7F9p,kLgjhmAedncFBi
14nh_17032,oabcdefghicjkfldmkahnlemjbingRTkPe3CJSd,feHKjiDMLaGNBC
14nh_17033,oabcdefbghcfijhgklmnaiedjklmnRQsPfba4dp,eGKmnHBJLFAIcd
14nh_17034,oabcdeafghijedklcbmnlkhgnmfijl1ktf--zyo,likNHMjEbgacFD
14nh_17035,oabcdefgehidjklmancihbnjgfklmRQLQeFsVeo,gHKAJmnCLEIBDf
14nh_17036,oabcdefgebcdhijkalimgfknlhmjnRQMYcFE-Oe,gMJnABdKLCIHEF
14nh_17037,oabcdefghigjakihkledcmnblfmnjRAQQcF5PFo,iMAKJHCEnFDGBL
14nh_17038,oabcdefghiedcjkbifjklmnhglanmRQQKfF7NZd,blIGJMDCKFHnaE
14nh_17039,oabcdefghbcijfklamlngjeknhidmRQwQcVTzgm,gnJIBLaKFMEHCD
14nh_17040,oabcdefbghijhklmjimnagcdklefnBwvjfpzB7j,eFkgnHBdAmicjl
14nh_17041,oabcdefbghijagcdklmkhinmlnefjBwsvfp922i,iJdfmgcknLBhAe
14nh_17042,oabcdbefghfijdckleajmnklhgnmilvwvfTgZGb,femjbkHLndiaGc
14nh_17043,oabcdefghijfaklmcdebnlijmnkhglvTuf-85zc,ieJKgmbalDCnhf
14nh_17044,oabcdefgehijakhlmdcbgfknjmlinBvPugVHXFi,imGJlanBfDCekh
14nh_17045,oabcdefdghijkbcilmnghljkafenmtvwvfphlNa,cekIfaljnDmbgh
14nh_17046,oabcdefghigjakeljmnfihldcbknmBvvLeV5jXd,iknhmbJacGFdel
14nh_17047,oabcdbefghijcdkljmhgfnaemilknRQQMcF4zSj,dLKnFJAMBECIHG
14nh_17048,oabcdbefghijcdklaehgfmnijklnmlTsLg-N5pm,gkjfLNcIMabDHE
14nh_17049,oabcdefghigjkhibckjdlmefanmlnRQQmf---5j,cmaJLNIFKGDHbE
14nh_17050,oabcdefghbcijhgkijkdlmefanmlnRQQmf---5j,cmaGLNIDKFHJbE
14nh_17051,oabcdbefghijkglmhknealmdcijnflvvLfTMzZa,elFjhGBnkcmaid
14nh_17052,oabcdefgchijakedlijmnlhbgfknmZwvLeF6-uc,ikenhmLadFbGJc
14nh_17053,oabcdefbghijkljmngcdhieflkanmRALkf-rIzc,biEKMJLngaCFDh
14nh_17054,oabcdefbghijefklhdcgamnkjilnmRQQKgnaWom,edJLaHMKNCGBIF
14nh_17055,oabcdefghicjklgmekahndjbinmflBlvQeN72Bh,fDKJmlCBeAGnih
14nh_17056,oabcdefghbijgfklmdcmlianjkehnRQQYcnaWyi,dIFaHLJCNGBMEK
14nh_17057,oabcdeafghcijdklmkejibnglmhnflPQYg-9Hhk,liMGFJNCkEBaHD
14nh_17058,oabcdefbghijklcfedlmhinkagmnjRuQvf-F-Mj,clhFKJamnDEIgb
14nh_17059,oabcdbefcdghijkefljimganhmlknRszvfFEs+p,dilaFHKEnmcGjb
14nh_17060,oabcdbefcdghijklmnjgamlefknihRsvLfFo-pd,elHmjGIBFndcak
14nh_17061,oabcdefghiejkfidcblmnhgnaljkmRzkvfpd8Tj,chlKJImEbGDanf
14nh_17062,oabcdefghijklmanmfijedcbkhglnlvvlfFagEi,hnlJImkaEDbfcg
14nh_17063,oabcdeafghijfkedlmhgmncbjinlkllRQc--N5j,lGJaNKBFMCHdIE
14nh_17064,oabcdbefghcdijkgflmkniaehnjmllnvvf--88m,dhjlFIakEnmgcb
14nh_17065,oabcdefghbijefklmkaicnghndjmlRQuQg-KZcb,fGIBKmJDLCAHne
14nh_17066,oabcdecbfghijfklmnldekghnmajiRuvwf-pz7d,bgEKChmalniDfj
14nh_17067,oabcdefbcdghijklminfeglmhnakjRAvsfpVCCc,bhEFKCLjamnDig
14nh_17068,oabcdefbcdghijaklimfegnlknhmjRAvsfpVtmj,hegJfamnKLCIDb
14nh_17069,oabcdefbcdghefijkghljmanmilknRYuvf--5zo,dnmaGHJElFbcik
14nh_17070,oabcdefbcdghijakhlmgkinmlnefjRsvvd-N32o,hmeafbJnKLGIcd
14nh_17071,oabcdefbcdghefijklmkniamlghnjRYuvf--Z8d,dlikGHJEbFnmac
14nh_17072,oabcdefbcdghefijkghlmnliaknmjRYuvf--Z2g,cmjFGIDkEnahbl
14nh_17073,oabcdefbcghfijklamnkjilnehgdmRQYQc-tyGm,gDMNIKaJFLHECB
14nh_17074,oabcdefghdaighjklmcbnlkjmnifetv1ufp-Hbc,jmgfKhcdalEnib
14nh_17075,oabcdefghiejcbkljdamgnihnflkmBLmvfxUHzi,fijbmaLNdchGeK
14nh_17076,oabcdeafgheijkibflhmcnkjndmgllTsQg-PDBl,lkNICabMDHGfEJ
14nh_17077,oabcdefdghijefcbkilmngakjnmlhR0svfhso8a,dimhKGJnlFEacb
14nh_17078,oabcdefgahijedkbglmijfckhnlmnRSAkfzMXGp,kFMHNjBLaeiDCG
14nh_17079,oabcdefghiajcdkhglmnebjknmlfiBLuzfVV-1p,jKgmhlAednFBic
14nh_17080,oabcdefghiedjkilgbmjknamcflhnRkRLc-5zVj,dEKnLIBCFmHGAj
14nh_17081,oabcdbefcdghijklmgainmlkfejnhRsv1e-p-8d,femIlkHJDGnacb
14nh_17082,oabcdbefcdghijfekilgamnkjlhnmRstvf-pp-m,edkjaGILFnmHbc
14nh_17083,oabcdeafghijklmknihdenjgcbfmlllTQeNT0Gd,lIFekHBNCMadJG
14nh_17084,oabcdefgahifjbcdklmkhinmlnejgBvQSeVFppj,kgjLFHaIEmnCDb
14nh_17085,oabcdbefghidcjkljeaimnfgnklmhlLvvfTWWaa,feibmjHKncaGdl
14nh_17086,oabcdefghijdefakgjcblmihnlmnkRQSQchaMbi,hKIFLGDaCMNEBJ
14nh_17087,oabcdefghijklhilmdefangmcbkjnRQQSchaaMj,eHFJaCMNKDLIBG
14nh_17088,oabcdeafghijedklcbfimnhglknmjl1k1e--5zi,ligNJMakbEhcFD
14nh_17089,oabcdbefghijakhgflcdjmnileknmlv1ufF4Htc,imlJnhcaeKDgbf
14nh_17090,oabcdecfghibjkedfialmghnljkmnRmlvfN-5md,fejalcKMGbNdHI
14nh_17091,oabcdefdghijcbklefamlnjghinkmRQmPg-H5fk,fmKJBaLINCDGeH
14nh_17092,oabcdefghiajedjhklmfgnlbcmnkilLwLfFU18l,jLAihmdKfnGBec
14nh_17093,oabcdefgahifjkldcmginbmjklenhRSQQcngmai,kFHILNJECMaGDB
14nh_17094,oabcdefghicbjhklemanmdijgklfnRQAPcF+PDi,fnJIMaKBELGCDH
14nh_17095,oabcdefghdchgijkiblmkjanmfelnRQktgpmzyi,dmFaLHBIEGNJcK
14nh_17096,oabcdefghigfjkihcbkjlmnledanmRQQ0ehgEsc,blJNGIEKFCHmaD
14nh_17097,oabcdbefghijfdcekljilkmnaghmnRQQsgnyJ5m,cGnEIJALFDMHKb
14nh_17098,oabcdefdaghijfekghlmnjcbilmnktvvnfpZa8a,kegmaijLbfdHnc
14nh_17099,oabcdecbfghijfgkljmnahklimednRuvvdNzGNj,eljGnHDFkamibc
14nh_17100,oabcdecbfghijfklijmnakghlmednRuvvdNbMNj,eilGnHDFkbmajc
14nh_17101,oabcdefghfijklmkghencbjindamlBvvYexGKgc,bhLNfjmiaedCgK
14nh_17102,oabcdefghijkalkmnbgfcnmdejihlRuPQf-H9-i,inELJBKmaCFDhg
14nh_17103,oabcdefghijkalkdemnfcbgnmjihlRuPQf-H9-i,inKFJLCmaEBDhg
14nh_17104,oabcdbefghiejklihmknajfgmlcdnlAQTcFJs-p,eHMFnGDjBLaCIK
14nh_17105,oabcdefgahijkflbcdhmgleknijnmRSkRcpN8ti,kIHGLaNMJBfDEC
14nh_17106,oabcdbefghijkglemkhnalfmcdjinRQQPcFBdVp,eHFJnGCLKDMABI
14nh_17107,oabcdefghicdebjklmajihklnfgnmlRwsfF49yi,fJmeinLKdBGHAc
14nh_17108,oabcdefghijkalehijmnkdcblfgmnBvvjfVHH9p,ikmhnJaldFEgbc
14nh_17109,oabcdefghbcdifgjkljmanlkniehmRQQPcFEKNo,eMAGnIJKDFCHBL
14nh_17110,oabcdefdghijklmghinklbcnjmafetvvzfpFESd,bdLeaijknfmhCg
14nh_17111,oabcdefgahcdijklebhmjknfgnlimBjLvfVBq5j,kLjgmAcindfEBh
14nh_17112,oabcdeafghidegjklmnlcbknmihjflRQQcNnW2l,lDJNKGIMEFBaHC
14nh_17113,oabcdefbghidcgajhiklmfenlknmjRQSQc9WMTj,hLFGJCEaKMDNBI
14nh_17114,oabcdefghijklmankhgfcbijnledmRwLsdNJ3Nj,hmKIlaJnDGCBef
14nh_17115,oabcdefghbcdijkfglamnkjnlheimRQkRcp8WZm,fCLNHaJKMDGEBI
14nh_17116,oabcdefgahijekglmfkdcbnihnjmlBvvsfVtspd,khmnjcLiabdGFe
14nh_17117,oabcdecbfghijklhgdefmnklamijnRAPuf-p8Nj,chmFKDLJbnGEai
14nh_17118,oabcdbefghijakhlcdjmnilgfeknmlvnvfF45ec,imJnhbladKCgfe
14nh_17119,oabcdeafghijkdelhmcbnglkjimnflRQQcNh4ho,lHJINBMKECFaGD
14nh_17120,oabcdefghbijkfldcmgnaielmhnkj3sK0gd+qMn,egMNjIlKCadbfH
14nh_17121,oabcdefghijbklghamlncdejifnkmRktQg-FE-l,gmHIKBaLCENDfJ
14nh_17122,oabcdefghbcijhafklmdeknjimlnglPvMf-n2dl,hdfJgMbkLCanIE
14nh_17123,oabcdefghbijklmfcianjkldemghnRQkRc9aSXi,fKLHIaJCMENBDG
14nh_17124,oabcdefgadhijkgflmkbcjmlnhineZSQQcFMHhi,kIGNHCLEJBmFaD
14nh_17125,oabcdefbghijklaghmlnedjicfnkmRmvQg-hENl,hlnJMICbKDFaEg
14nh_17126,oabcdefbcfghaijkljmnhgkledimnRsv1e-NHHp,icfhnbKadLGMJe
14nh_17127,oabcdefbcfghijklmghmanjiednklRsv1e-hgMp,ekGalHCIFmbdnj
14nh_17128,oabcdefghijkgdcbefljmhanimklnRQQYc-5-zo,dHIaKJLNMGEFCB
14nh_17129,oabcdbefghijklhmnilefgcdmnakjlvvnf-dm-d,bgDMkljafnheCi
14nh_17130,oabcdbefghijakflcdhmngleknmijlvnvfF+5Km,ilJmgbadnKCfeh
14nh_17131,oabcdefgahidjbhklmnlefknmicjgBPQSchJnjo,kIJAFHmDELnCBg
14nh_17132,oabcdbefghcdijaklgmeknjihmflnRkP2c-CkLm,hGFAnLKdJMCBIe
14nh_17133,oabcdefbcghdijklmnaijkehgflmnRQwQe-F84p,fLHJmnIKDGCABe
14nh_17134,oabcdefghbefijklmnaijkgdchlmnRQwQe-F84p,fLIGmnJCKDHABe
14nh_17135,oabcdefghbijklgfmkjmlnaicdehnlzvLgFejVl,dEFnHBkcAlgmij
14nh_17136,oabcdefghijkgfkhlbmjinamcdelnlvLLgFswSl,dEFnLBjkmgicAh
14nh_17137,oabcdeafgheijkldhmfnclijkbngmlTsRe-mmdd,lkNIHbaMCDgfJE
14nh_17138,oabcdefghijkglmnedcjibnfkhamlRQPQeFs4Kd,bhLJMNKEaDCFIG
14nh_17139,oabcdeafghijklcbmklmnghiedjnflLQ0g-X-Hl,lhiFMGDkbNCaEJ
14nh_17140,oabcdefghijklmanklmfebihcdgjnRsvQg-hg-l,hmnJLIKaDFCEgb
14nh_17141,oabcdefghijklmanklmdghcbifejnRsvQg-hg-l,hmnKILJaECFDgb
14nh_17142,oabcdefbghijklmganjihkedlmcfnRQYQcbayai,gLKIMHaJDFNBCE
14nh_17143,oabcdefbcdghijklamjnlknfeihgmBsvvf-hE2i,gmnbilaJKdHfec
14nh_17144,oabcdefbcdghijkfeihglmanmkjlnBsvvf-hpyl,dnjaGHkEmlbfic
14nh_17145,oabcdbefgehijklmcdkjahngfnmliRAlPc-uykj,eCHLjGMIBAnDFk
14nh_17146,oabcdefgcbhfghijedklmnaklmjinRQQMczaymi,dMKnHLIEJGCFAB
14nh_17147,oabcdbefcdghfeijhgklmnaklmjinRQQMcbyymi,dMKnFHJELGCIAB
14nh_17148,oabcdefgcbhijhgfijklmnaklmednRQQMchgami,dMFnHCKEJLGIAB
14nh_17149,oabcdefghijfgjcbihklmnaklmednRQQMchagmi,dMFnKCILJGEHAB
14nh_17150,oabcdefghicbjheklmankdijgfnlmRQwPeF+7Do,fmJIanKBDLGCHe
14nh_17151,oabcdefgehidjbklmnamhilkcjgfnBLsTexU5Nj,fjMGinLKehbDCa
14nh_17152,oabcdefghijfebklcdmhnjaklmgniRLkLf-25jj,dKghJLImnFAEbc
14nh_17153,oabcdbefghijfklmnlkejicdhganmRQvQeFEZ+d,biDMKNLEjahGCF
14nh_17154,oabcdefbghijaklimnhlkgcdnmefjRAYkd-XdBo,iDgMAJcKnLFHEB
14nh_17155,oabcdefbghidcgjklmajhinlknefmxAwsfp-Xoj,fJdmhnIkeLBgAc
14nh_17156,oabcdefbghcdijhgklmfemanlijknRm1sfpzGCi,dljaGIMkEbhcNF
14nh_17157,oabcdbefgehijkcdlmahinkgfjnlmlvtvfFB+3o,fklibnHMjcadGe
14nh_17158,oabcdbefghaijeklfmidcjmgnklnhlvvwfTpjti,jfhmaKdicnLEbg
14nh_17159,oabcdefghijkcblmgfanmjihedklnlLu1g-X5Hl,fmjHKaLDncbGei
14nh_17160,oabcdefghfeijklhgmanmlkbcjidnBLvLcpZSXp,fnlGKaCEjmhDbi
14nh_17161,oabcdefgaheigjklmknfidcbhnjmlBvvjfVNm9m,kmnejibLacdHGf
14nh_17162,oabcdefghijkalemnjkdcblhgfmniBvvsfVNb-j,ikhnJalbmEDgfc
14nh_17163,oabcdefghijklmafnhidcjkbenglmBnvkfV5hFo,hflIMjknECabDg
14nh_17164,oabcdefghfaicdjklmebijmnghnlkBLuwfVVF9p,jKfilAdmgcEBnh
14nh_17165,oabcdbefghijklcdmnaelihmngjkflvtvf----p,fljnkiHMadbeGc
14nh_17166,oabcdefgahijebklmigfjmnkcdlnhNSQkdZ-5hi,kEMHGNBJlDaCiF
14nh_17167,oabcdeafghijklfglmndeijncbmkhlTLQcNhpGj,leHKadINCMFbJG
14nh_17168,oabcdefghiajklmngbcflmnhikedjRYQQc-z4bo,jHFMKBCNLaDIEG
14nh_17169,oabcdefghbijekclmianjmldkfghnRQkRcnaJXi,fKMLIaJCDENHGB
14nh_17170,oabcdefghiahjdcbgklmefnlknmjiBvsvf-Ehpl,jiKmglhdenCBfa
14nh_17171,oabcdefghiajklmnlfemnbcdihgkjBvvjfX--Jp,jieblcKnmaFGdh
14nh_17172,oabcdefghijkelahmnkjnfldcbimgBnLMeVCI1d,hgMBnIlkFEdaCj
14nh_17173,oabcdefghbijekclmianjmldkhgfnRQkRcnaJXi,fKMLIaJCEDNHGB
14nh_17174,oabcdefgebhicdjklhimknalmjgfnRYuvdF+Zmj,dmGnHJCFlEbaik
14nh_17175,oabcdefghijklhgmalifnbcdkjenmBYMjfVdpDi,gKfHlinCDbMeAJ
14nh_17176,oabcdefghijbklghamlncjidefnkmRktQg-FE-l,gmHKIBaLDENCfJ
14nh_17177,oabcdefghbijcdekglmfkhanlmjinRQQYcF+hEo,dLIaHJMNCEFGBK
14nh_17178,oabcdefghicjklmbidjmahnflkengBPQ0e34NZd,edKghLMbaFCNIJ
14nh_17179,oabcdefghijfaklmijndclmnebkhgxzkzgVWgpb,iEMfjBkAlGdnhC
14nh_17180,oabcdefghiajkflmnlihgkenmbcdjRYQQcFysip,jFDGNMLCKaHIBE
14nh_17181,oabcdefghigjklemihanmflkjbcdnRQkRcpjKdp,fMLKGaDEBNICHJ
14nh_17182,oabcdefghdcbijekglmnaijfkhnmlBjvvfV95Fo,eklnmJIbcFaghd
14nh_17183,oabcdbefghijklfmcdhiakngmelnjRAQSc-bEQf,eDLKjGMCBNaHFI
14nh_17184,oabcdefghbchijedklmnaklmjfginRQQPcFEgdi,eMKHnILCJFDGAB
14nh_17185,oabcdefghicbjfgjklmnaklmehidnRQQPcN5hdi,eMGInJDKCFLHAB
14nh_17186,oabcdefbghijklmnaghmlicdjkefnRQMQc-bmyo,gKMHLInJDFACEB
14nh_17187,oabcdefghijkgblmejidmnalchkfnRMAMc-m5Tm,dEInJMCBlGAFhK
14nh_17188,oabcdefghiajklebjmingkcdlfnhmR0sQgFyEzk,jFLanMKBEdCGHi
14nh_17189,oabcdefghbijkichlmanefmlgdjknRQsZc-hMNj,fHnIKaJDBMLEGc
14nh_17190,oabcdefghfijeklmanklmdjicbghnRQvPc-NyKp,gmnLHJaECKFDIb
14nh_17191,oabcdefghigdajklmncblmnhikjfetvPAfp-JXd,igEJBCmakDnhfl
14nh_17192,oabcdefghbidejkfcialmnjkghnmlRQkTe9WSho,feLIbaJKMDNHCG
14nh_17193,oabcdefghijkalgmnjkfebcdlhmniRvvkf-Mb-j,ilhnKJabmEFDgc
14nh_17194,oabcdefgcbhijfekldgminklahmjnRsQnf-F-+j,clmGKIDabENFhJ
14nh_17195,oabcdeafghcbfijghklmijknednlmlljTg-5qOb,lEMahBkdFNIgCJ
14nh_17196,oabcdefghijklhamnfenklgdcbmjiBvvLe-Y32d,hcjmkIalFEbngd
14nh_17197,oabcdbefghaeijkicdlmnghljkmnfl1QLe-z4qi,jCHKGinBemLDaf
14nh_17198,oabcdefghiahgjcdklemnbjklfmniRvQQcF-Mho,jmKGLIBDEnFCHa
14nh_17199,oabcdefgahijgfkljmhnlkedcbnimlvvTeFsi5d,kjngbadMLfeIHc
14nh_17200,oabcdefbghijefklamhncdjklingmRSsQg-Hzhk,gkHLNBaJCMfEID
14nh_17201,oabcdefgadhijklmnhcbinefmjklgBjTsfXJh4p,kEijGLBmdcnFAh
14nh_17202,oabcdefbghijagcdklefjmhnlknimBwsvfpXgsc,iJgknmcfeLBdAh
14nh_17203,oabcdefdghigcbjklihmknefajmlnRQKnf-Zh+j,clmIFNHKDabGjE
14nh_17204,oabcdbefghaifjcdhklmngjeinmlkRMsPf-Tpya,jMKnihBAedLCGF
14nh_17205,oabcdefgedhigfjkcbkjlmnlihanmRQQ0eNHzsc,blJFHDNEKCImaG
14nh_17206,oabcdecbfgedhiajihklmkgfnmlnjRk1QcNhM8m,hnDFLGCaKMIEJb
14nh_17207,oabcdbefghijklhgmdcnjkneamliflvLvfTg2Wa,cifEKnjbmgaDhl
14nh_17208,oabcdefbcdghijagkijlmneflmnkhRsvQg-Fg-l,hgnFJCDmKLEIab
14nh_17209,oabcdefghijkahijefglmdnblmcnkBvvQc3--yo,imklGHDJnFEcab
14nh_17210,oabcdefghiefgbcdjklhimnlajmnkRQswf--FJj,cmkIJHLEFDanGb
14nh_17211,oabcdefghiejklamifjnlhgknbcdmB1uMcVeEHp,hlmNkCIaFGbdjE
14nh_17212,oabcdefbcdghijaklmjfeinlkghnmBkvvg-hslm,henjgaMbKLcIFd
14nh_17213,oabcdefdghcbijkghljmefanmklinRkztf-F-El,dmlaIGNKEcbHjF
14nh_17214,oabcdefghijbklmjndcnimakgfehlRkRYc-ZZ8p,dGFjILBCKaNMEH
14nh_17215,oabcdefghbijgkclmianjmlfedkhnRQkRc9aJXl,fKMHLaJDCENIGB
14nh_17216,oabcdefgahijkfelmbndcngijklmhRSQQcngadi,kHIMJGLNBDaEFC
14nh_17217,oabcdecbfghiajgklfjhmdenklnmiRAQQc-3E+p,iMGAHKBFnLEJCD
14nh_17218,oabcdefdghijaklmhgcbnlmnkiefjRsTud--5Hp,ieMJfbaKnDLHCg
14nh_17219,oabcdefbghijagcklfmnelkdhinmjRwklf-9YZp,iJEhKBmdnLFCAg
14nh_17220,oabcdefghijkelcbgmkjinahmfldnBvsvdx+MFi,dlJnKCbamfEgih
14nh_17221,oabcdefghijkalkhijedmncfgbnmlRu1Qc-HH5j,inmKHJLEaGDFbc
14nh_17222,oabcdefghijkalkhijmngbcfnmedlRu1Qc-HbEo,inmGLJDKaEHFbc
14nh_17223,oabcdefgehijklmicbjmhdangflknBjRsfxA+zi,dgjaLNbfKcMEIH
14nh_17224,oabcdecfghibjkhlmgknajedfmlinRQQPcNFsJm,eGHLnJBFMDAICK
14nh_17225,oabcdefghiedcbjklhmfangmilkjnlTuvf-5HFi,ehilaKJnmGFdcb
14nh_17226,oabcdecbfghiajkhlmikgnedmlnfjRkZkdNNzMp,iDgNMKcEaLFJHB
14nh_17227,oabcdefghicjkfelmkahndlmjbingRPkRc3yJIf,fEMKJiDBLaGNHC
14nh_17228,oabcdefbghijagklmnedlmnihkcfjRAQQc-9GXo,iGEKBCMJnLDHAF
14nh_17229,oabcdefghdibjfekajlmnhglmncikRQMQc3Bpmo,gDEJBHnLKMCFAI
14nh_17230,oabcdefbghifeijklmagcdhlnjknmBwvsf-14Ei,fGjemnIBkAlhdc
14nh_17231,oabcdbefghijhgakflmijncdnmleklRKQgF+3-l,hkFMIDBaJEgNCL
14nh_17232,oabcdefghijkalehimndcblfgjmnkBvvsfV5b-j,ikmhJalcnEDfbg
14nh_17233,oabcdefghiajghjkelmfkbndcnlmiRvPQc9mmZi,jmaLICHKDnFGEb
14nh_17234,oabcdbefcdghijkialmghnlefmnkjRsvLfF+mda,gelaJcmIKDHbnf
14nh_17235,oabcdefbcdghefijaklmhgnljimnkRYuvf-Nzai,gdlfnbaJKMHcIe
14nh_17236,oabcdefghiedjbgfcjklihmnaklmnRQktfzyG5p,clnIHJMEKFDaGb
14nh_17237,oabcdefghiedjbgfcjklmnaklmihnRQkvdzyG-j,dmHnJIKCFLGEab
14nh_17238,oabcdefghdijehcbgfklmnaklmjinRQkvdhaM-j,dmInKHLJCFEGab
14nh_17239,oabcdefghijklhgbmjnlamcdefinkRvzPe-yu6j,eFGijLBCkmnhAd
14nh_17240,oabcdefbghcfijklmnaijkedhglmnRQwQeba8ao,fLHJmnICKDGABe
14nh_17241,oabcdefgahcdifjklmkbhienmlnjgBjvwfV7Lvk,kLgjidAmehnFBc
14nh_17242,oabcdefgadhiefjkcblmnjihklmngRPQQcbdaai,kHMGLIJBDFnEAC
14nh_17243,oabcdefbcdghijaklimgnlknhmefjRsvvd-Ntso,hdfeamJnKLGIcb
14nh_17244,oabcdefbcdghijkilgmkjnamhlefnRsvvd-NKCo,diFnGHCElkmbaj
14nh_17245,oabcdefbcdghefijkghljmnklianmRYuvf--Zad,blEFHCjDnmgiak
14nh_17246,oabcdefbcdghefijaklmjimnkghlnRYuvf--jjd,gfnbaldJKMHeIc
14nh_17247,oabcdbefghcdijklmgfnliaehmnkjlnvvf--8-d,dhmjFIalEncbgk
14nh_17248,oabcdbefcdghijfeklhmngakjnmilRstvf---8m,djmlFHKEncGaib
14nh_17249,oabcdefgahijkledcbmigfjnlknmhlvlvfFMFGj,kfiMLjnbchaEDg
14nh_17250,oabcdefghijbcdeklfmhinamglkjnlLwvfF2JFi,dgknIJlmcEFbah
14nh_17251,oabcdefbghijkieflkjlamhncdngmRSQKg-X22l,eiFBaHCLdKMGNJ
14nh_17252,oabcdefghdcbifgjklmkjnamliehnBjvvfV9Z8j,dlfnIHjcEbgmak
14nh_17253,oabcdefgahijgklbhmjnedclkfnimR0sQg-NF-l,kjNHabMLCFeDGI
14nh_17254,oabcdbefghijaklghmnifdcejnmlkRkPQgnGdmm,ihMGLJNCaKEFBD
14nh_17255,oabcdeafghedijkicbflmgnkjnhmllTkTe--8pp,lhNEIMakJDbgFC
14nh_17256,oabcdefgahcdijklgfmnebhkjinmlBjvzfp6N1p,kLihnjmAcfdGBe
14nh_17257,oabcdecfghijaklimbknjmfghdelnRklRc-WZdp,iHEaNLMKdCGJFB
14nh_17258,oabcdefghfijklcbmijkghndamlnetvtvfVhp2d,cieJngmklDahfb
14nh_17259,oabcdecfghijklagfbmnedhinmjklRAPQezWdgo,hKFJLCmnBDIAEg
14nh_17260,oabcdefghiafjklmgnilkdcbejmhnRLvPeFPy8j,jHemnbKLcdGFAi
14nh_17261,oabcdefghiajcdklmhnfebjmlkgniBLAPepUrei,jKHGilACmnFBed
14nh_17262,oabcdefghijkalimnbefghljmdcnkRAQQc-3+Np,iMHKLABJnCGDEF
14nh_17263,oabcdefgahcdijklmfnbhiengmjklBjvwfV7FLp,kLgjihAmncdFBe
14nh_17264,oabcdefgaheijbckilmjkdhngmlfnlTAsfFoZCl,kMFLBiDanehCGj
14nh_17265,oabcdefghbcijklfamenkjihglndmRQYQc----p,gIMLJBaKFNDHCE
14nh_17266,oabcdefgahijklhilmengfnbcdjkmBvvLeVZq2p,kdjacmnfLbeHIg
14nh_17267,oabcdefgahijekgfkbcdlmhinlmnjBvLufVF2zi,khmncLiajgbEFd
14nh_17268,oabcdefghijkedcbljmhanimgfklnRQQSc-5FMp,eIHJaLKCNMGFDB
14nh_17269,oabcdefgahijkdlbhimnjfeknmclgRPQQchdgao,kEHJAIBMFLnDCG
14nh_17270,oabcdecbfghiajkhlmiknfedmlgnjRkRQcNHbai,iDGNHKCMaLFJEB
14nh_17271,oabcdefgchijkfldhmnbgleimnakjRAQQe3g7Td,bgKIHCMaLFNEDJ
14nh_17272,oabcdefdghaijklghjmncbnfelkmiRYQQc3yd2l,jDHNIKELBaFMGC
14nh_17273,oabcdefgahcdijebhklmgfnlmnjikBjzvfpAuai,kLjmAhnifceDBg
14nh_17274,oabcdefghiajkfebihcdglmkjnlmnBtPufX5d+p,jglNKmiafhCEbD
14nh_17275,oabcdbefcdghaijklmkjhgnlmnfeiRkRQc----p,iDFBNGCLaKMHJE
14nh_17276,oabcdeafghedighijkljcbmnklnmflRQQc----p,lDNEBGJMKFIaHC
14nh_17277,oabcdecfghijklmnagjkfdeblihmnRQKQg9aomm,gLJIMKnDCHAEBf
14nh_17278,oabcdefghbijedckglmnamlijfkhnRQALcFM3po,emJLnIKCDBGFHa
