name,knot_sig,dt_code
14ah_14859,oabcdefgahijgfkljmhbedcnlknimvvvvfFsiFc,kjnibamldhefgc
14ah_14860,oabcdeafghibejkilmngjdckhnmlfvvvvf-5hEi,lgenikjdmbfach
14ah_14861,oabcdeafghigfjkdeljmnihbcnmklvvvvf-ZmZd,lchakndjbmgfie
14ah_14862,oabcdeabcfghijfklmhnjdelmingkvvvvf-NF+j,lmkjbicdnfgeah
14ah_14863,oabcdeabcfghijkdeljmhnlkfgminvvvvf-FE+j,lmjkindcfbghae
14ah_14864,oabcdeafghijklfbemndcghnmkjilvvvvf-amda,lhkjanimbfcdeg
14ah_14865,oabcdefghijhabklgmnfljikedcnmvvvvf-TjTd,iflhbmkjcagdne
14ah_14866,oabcdefghijbcdklimnfengkajmhlvvvvf-2BZg,ckjhilbadngmef
14ah_14867,oabcadefghibcjfklmnejimlhgkndvvvvfF+bMj,mhkinbjlegcfad
14ah_14868,oabcadefghibcjkilemndlhkjgfmnvvvvfp-mmd,mgkfnjilacebhd
14ah_14869,oabcadefghijdekilmhkjbcnfgmlnvvvvf-WBpg,mekfahlcdnbgji
14ah_14870,oabcdefgcbhijkldmfnhalemgnijkvvvvfppmZa,eghjkilmfndabc
14ah_14871,oabcdeafghigjklmenclkbndmjfihvvvvfNZKKd,lckjgnmdfeabhi
14ah_14872,oabcdefgahidcjkljbgmnfeilkhnmvvvvf--5Cc,khlicnjmdafebg
14ah_14873,oabcadefghijkbcghlmkdenilmjnfvvvvf-N-Nj,mifjhnckalgdbe
14ah_14874,oabcdeafghibejklmdcnlkhinmjgfvvvvf-Z2gm,lkinhjmebgdacf
14ah_14875,oabcdeafghidcjklmnjbeinmhglkfvvvvf--HNj,ljhmkidnfbeagc
14ah_14876,oabcadebcfghfijedklghmnlijknmvvvvf---Zd,mfnhckajdlegib
14ah_14877,oabcadebcfghijkglmfkjednhinlmvvvvf--88p,minfkhlceadjgb
14ah_14878,oabcdefghijkldemnhijalmfcbgnkvvvvf-pZZd,elfhjckbmnagdi
14ah_14879,oabcdeafghijkdclhgmbenfmlijknvvvvf-gBda,lfjkmbinaechgd
14ah_14880,oabcdefghbaijkcfljmnihgledkmnvvvvf-mpWd,jdkgiamlbenhcf
14ah_14881,oabcadefghibcjkghlmidnjmlkfenvvvvfF+--j,mlfhnkcjaegbid
14ah_14882,oabcadefghiejbcghklmnifjdlmnkvvvvf-WdWa,mdfijncklbahge
14ah_14883,oabcdefghiajkdelmhinjbgmlfcknvvvvf-pZmd,jilgnamckefbhd
14ah_14884,oabcadefghijkbcljmfndklghimenvvvvfppZWd,mljkindbafcghe
14ah_14885,oabcadefghiejklbcmnjkldifnmghvvvvf-Wppa,mdljhinkeabgcf
14ah_14886,oabcadefghdijbckhglmijnlfemnkvvvvfVh75h,mkgaincjdlbhfe
14ah_14887,oabcadefghdijehklbcmngfnklmjivvvvf--Zmm,meialcknjbfhdg
14ah_14888,oabcadefghdijkljfgmnkliehbcmnvvvvf-Sh2d,mjgafibledcnhk
14ah_14889,oabcadefghdehijbcklmijnlfgmnkvvvvf-8Szg,mdkacinjelbhgf
14ah_14890,oabcdefghiajkfgljbihmnednmcklvvvvf-pZzc,jimanhlfkcdgbe
14ah_14891,oabcadefghijkilbcghldmnejkfnmvvvvf-h+Fo,mjgekhncaldbif
14ah_14892,oabcdefghijdklamihmblkcjnfengvvvvf-2Bpd,hlanigjkcmfbed
14ah_14893,oabcdefghdcbijklgmenjinkahmflvvvvfVDA5g,ckjhgbadmnfeil
14ah_14894,oabcdeafghijklmindcnjmhbeklgfvvvvf-B22m,lkejhgmcbndaif
14ah_14895,oabcdefghijklmndelkfgjabihcnmvvvvf--8-d,dhejakmbnlcfig
14ah_14896,oabcadefghibcjklmndihelkfgjmnvvvvfpWaaa,mikhnjlacfbegd
14ah_14897,oabcdefghdijefklcbmnlijknmahgvvvvf-K5Hd,bejfhaldmcnigk
14ah_14898,oabcdeafghijkbcljimdenhklmngfvvvvf-dddm,lkfimcjnbehadg
14ah_14899,oabcdeafghijkbeljmfnldckmihgnvvvvf-HNFi,lkjincaemfbgdh
14ah_14900,oabcadefgbchijkelghijmnkfldnmvvvvf-mmad,mfgnhjkdelbaic
14ah_14901,oabcadefghiejklbcmnlkghnmifjdvvvvf-Wpdm,mdiklhnjecgbaf
14ah_14902,oabcdefgahijkbglmfenjindckhmlvvvvf-NZ5d,kginjmbfladche
14ah_14903,oabcdeafgdhijkelfbkmnjinmhcglvvvvf-8Zmd,lkjhnadicgmefb
14ah_14904,oabcdefghdcijkglmfkjnbanihlmevvvvfVnEmg,dikfnhlbemgcja
14ah_14905,oabcadefghijklhmfbcklgmednjinvvvvf-KZZj,mjilhcbnefadkg
14ah_14906,oabcadefghijfkhgklmbcijndmlenvvvvfpggda,mlfibcekndagjh
14ah_14907,oabcadefghdijklminkjnbcgflmehvvvvfpGHna,mljahkdegnbfci
14ah_14908,oabcadefghibcjkilgmednjkhlfmnvvvvf-5NFo,mhgfnjklaecbid
14ah_14909,oabcdefghijbcdgklfemnhajmlknivvvvf-ZZma,dmkhijlnaegbfc
14ah_14910,oabcdefgahijkbcdglhmnkefjnmilvvvvfpdpdd,kjglnaimbfecdh
14ah_14911,oabcdefghiadejgkilmnjfcbkhlmnvvvvf-8m8a,jlmnibkcdegafh
14ah_14912,oabcdefgahijklminfcdenjmhbgklvvvvf-B2Bd,kdjhglmbancife
14ah_14913,oabcadefghijkedklmnijlfbcgmnhvvvvf-y73g,mekhfaildbngcj
14ah_14914,oabcdefdghijkblfegminlcmhnakjvvvvf3iTzc,bgheijkaldmncf
14ah_14915,oabcadefghibcgjklmhinlkefjmndvvvvfF+Hbi,mjehnkiclfbgad
14ah_14916,oabcdefghbahijkdcklfmngijlemnvvvvfVTT5b,jgdkhimblfncea
14ah_14917,oabcdefghigjkblmefakndmlcnihjvvvvf-g5Kg,fdmgjklbneiach
14ah_14918,oabcadefghibcjkehlmkjnlgfmnidvvvvf----p,mfjlnhckegbiad
14ah_14919,oabcdefghbaijhkflmijnledckgnmvvvvf-mm8a,jehfailkmdngcb
14ah_14920,oabcdefghbaijhkdeflmijnlckgnmvvvvf-m8Wa,jfhlgaikmencdb
14ah_14921,oabcdefghijklfamndcnkjmbelihgvvvvf-yZ2a,hcimajlkebngdf
14ah_14922,oabcadefghijkglmnejkfndbcihlmvvvvfVny2d,mgekhlidbancfj
14ah_14923,oabcdefghijkadehljmnilgfcbkmnvvvvf-Zp8d,ikehmljndgafbc
14ah_14924,oabcdeafghijkdcklimbenhmjlngfvvvvf-BBJn,lkfemjinbchagd
14ah_14925,oabcadefghfijklbcmkndeijnlmghvvvvf-Wm-a,milbjkneadhgcf
14ah_14926,oabcdefghijkilmbefamnhgdcnkjlvvvvf-B88g,fdigklmcnbejah
14ah_14927,oabcadefghijklmbckhglmdnjifenvvvvfFM-Fi,mlhkginceadbjf
14ah_14928,oabcdefghijdefklahmniblkcjnmgvvvvf-Wp8a,gfknhbjclmaeid
14ah_14929,oabcadebcfghijkedilmjkngfnmlhvvvvf-pmWa,mfnjgialekchdb
14ah_14930,oabcadebcfghijklmkhgnedmlnfijvvvvf-dm8a,minhlgjdkafceb
14ah_14931,oabcdefghbijafklmdjichgnlknmevvvvfpNwUb,ighnjlbfkmcaed
14ah_14932,oabcdefghijbcklmnhedajmlkfgnivvvvf-ZWdd,elkhijncmafbdg
14ah_14933,oabcdefghiejahklidcbjmgnlknfmvvvvfVXWBg,igmjnlbfedchak
14ah_14934,oabcdeafghijklmbeijdcmnghklnfvvvvf-z+hi,lifjhncmkbdaeg
14ah_14935,oabcdefgabhiefjkljgmndilkhcnmvvvvf-NT0c,kimehnjbdlfagc
14ah_14936,oabcadefghijkbcghklmdnfijlmenvvvvfFMFgi,mlfjgnckabdhie
14ah_14937,oabcadebcfghijklfmhinedkjnmglvvvvf-pp8m,minlhjcdkaegfb
14ah_14938,oabcadebcfghijklmghnjedknifmlvvvvf-dp-m,mingkjldeahcfb
14ah_14939,oabcdefgahijkdcklimbefgnhmjlnvvvvf-BBpg,kedljimnabhfcg
14ah_14940,oabcdefghicbjkilgmnflhkjadenmvvvvf-5j5d,cekhalmdngfbji
14ah_14941,oabcdefghdijkheilmnlcbakgfjnmvvvvfVnmVb,dgilnhbjkafmce
14ah_14942,oabcdefghijdcbklmheknmgflnajivvvvfVXdBd,bfhgmjackldnei
14ah_14943,oabcdeafghibcjklfgmnhijdeknmlvvvvf-WaWa,lfhmjakbdngeci
14ah_14944,oabcdefghijfekldcmihnbanmlkjgvvvvf-2Sna,dljgnkimcfbeha
14ah_14945,oabcdeabfghijkglijemndlhkfcnmvvvvf-nJ0c,ljifbcnkedmgah
14ah_14946,oabcdeabfghiejkdlminglmhnfckjvvvvf-TeZc,ljinkhcbfgmdae
14ah_14947,oabcdeabfgehijkdgfcklimnjlhmnvvvvf-PLMb,lfnhgbmjkdciae
14ah_14948,oabcdeabfghiejkdilgmnhlfmnckjvvvvf-T0mc,lihnkcbjfgmdae
14ah_14949,oabcdefghijkadelimknlhgfcbmjnvvvvf-ZZ8d,ikmnbljcdgafeh
14ah_14950,oabcadefghfijklbcjmghndenlkmivvvvf--8-m,mjhbgknlcaiedf
14ah_14951,oabcdefghiajkfedlmckjbinglmhnvvvvf-m-md,jelhkanmdgfcbi
14ah_14952,oabcdefbghafeijklghmnjcdinklmvvvvfppZ8a,jlfinhkbcemgad
14ah_14953,oabcdefghbcijklmnfelkdahijmngvvvvf-mWma,dikghnlaebmcfj
14ah_14954,oabcdefghijklbgfcmndehalmnijkvvvvf-dppa,dlhijmkncagebf
14ah_14955,oabcdeabfgehijkdgfcljimnlkhmnvvvvf-PLga,lfnhjbmdkgciae
14ah_14956,oabcdeabfghiejkdlhgmnlifmnckjvvvvf-T0ac,lifnkhbjcgmdae
14ah_14957,oabcdeabfghiejkdlmifnlmhgnckjvvvvf-TeWc,lginkhcjfbmdae
14ah_14958,oabcadefghijkelmdihbcgnkjnflmvvvvfppWpd,meigjlacnkdbfh
14ah_14959,oabcdefghiejkhgljmndcbiflkanmvvvvfFBlhc,bjlkmhdnegacfi
14ah_14960,oabcadefghijklmihenbckjgfndmlvvvvf-m8dd,mgjfilckndbaeh
14ah_14961,oabcdefghiabgjklihlmndekjfcnmvvvvf-5N8d,jmgncilbkeafhd
14ah_14962,oabcadefghijkglbcimnhlfedknmjvvvvf-dV9g,mjegkinlcbahdf
14ah_14963,oabcdefghijfklejimndlkcbghanmvvvvf-tc5d,bjmkgnildfahce
14ah_14964,oabcadefgbchijkihlfemkjndglmnvvvvfp8maa,mhknfidbleagjc
14ah_14965,oabcdefgahijkdcklmhbengfnljimvvvvfFcdNa,kjdliamngbefch
14ah_14966,oabcdefghiadejgkcbilmnjfkhlmnvvvvf-88Wa,jlmknibcefdagh
14ah_14967,oabcadefgbchijfgklhmnilkjednmvvvvf-maad,mkfnibjdlgeahc
14ah_14968,oabcadefghijkbclhmfndijklgmenvvvvfpdZad,mlkijncbadfghe
14ah_14969,oabcadefghdijklgflmjibcnhekmnvvvvfVesSb,mkfahgbldnceji
14ah_14970,oabcdefghijklbcmnjefgdalmhinkvvvvf-pZpd,dkhijnmblaecfg
14ah_14971,oabcdefgehaijkgflmibcnkjndhlmvvvvfVThBd,jgmiakbfndehcl
14ah_14972,oabcadefghdbcijkhglmijnlfemnkvvvvfV345h,mkganicjelbhfd
14ah_14973,oabcdefghdijklcblmniefjnmkahgvvvvf-eggc,beiflaknchmdgj
14ah_14974,oabcadefghijkbclfmhnjklemgnidvvvvf-mZWm,mjklinbcdfghae
14ah_14975,oabcdefbcdghaijklmifenklhgnjmvvvvfpNmCc,ihfakbneclmdjg
14ah_14976,oabcdefghdefijabkilmnhgljkcnmvvvvf-CMqc,hfegknicalmdjb
14ah_14977,oabcdefgahijkfelmdgkjnhbcmlinvvvvf-ZZZa,kjfminbaldghec
14ah_14978,oabcadebcfghijkiflmndelghmnkjvvvvfp-mWa,minjflckagdheb
14ah_14979,oabcadefghijklmefnjinmdghbcklvvvvfVbEgd,mfjhlibdgacnek
14ah_14980,oabcadefghijfklgjmnbclkemihndvvvvf----p,mjfkbidlnegcah
14ah_14981,oabcadefgehbcijgfklhdmnjklinmvvvvf-8apm,mcfhnjbkalgeid
14ah_14982,oabcdeabcfghfijklmidejnlhgmnkvvvvf-By7h,lmjbhidnkcfeag
14ah_14983,oabcdeabcfghijkilgmdekjnfmhlnvvvvf-BBpg,lmfehkjndbciag
14ah_14984,oabcadefghijkgflmehinbckjndmlvvvvf-pZpd,mgehjblckndafi
14ah_14985,oabcdefghiajkdelgminjbcklfmhnvvvvf-mZmd,jglmnakcdefbhi
14ah_14986,oabcdefghijbcdajkflmihnlekgnmvvvvf-2Z2a,hfelgjkcmnbdai
14ah_14987,oabcadefghfbcijkledminklhgnjmvvvvf-2ZJn,mgkbnljaefcihd
14ah_14988,oabcdeafgbhiejklmgfnjdihcmlknvvvvf-N-Np,lfinkjadcmegbh
14ah_14989,oabcdeafghijfklmhgkbcnmlndeijvvvvf-gEBd,lfkaibdmehncgj
14ah_14990,oabcadefdghijkglmnlhkefbcjimnvvvvf--d-d,miahkclfebndgj
14ah_14991,oabcdefghdcbijklmhnfjiengkamlvvvvf-Ccjd,bigfkjclnamhde
14ah_14992,oabcdeafghidcijgklmnlbejhknmfvvvvf-ZCoj,ledmijkfnbgahc
14ah_14993,oabcadefghijklhgmedkjbcnfmlinvvvvfp2gpa,mgflhckadnbeji
14ah_14994,oabcdefghdijkljichemnblkangfmvvvvfVDoKg,cflmgbkjnhdeai
14ah_14995,oabcadefgehbcijkfglmkhdnijmlnvvvvf--F+j,mcginkblfaehjd
14ah_14996,oabcdefbcghijklmghnlknmdafijevvvvfpp88a,chefnadkblgmij
14ah_14997,oabcdefghijklfgmkjmlndahibcnevvvvfVHNnd,dhefbnjalmgikc
14ah_14998,oabcdefbcghijhklgjimnkldafmnevvvvfppp8a,clefnadikmghbj
14ah_14999,oabcdefghigjkfihlmjkndalmbcnevvvvfV5Hnd,dlefbnjkgmhaic
14ah_15000,oabcdeafgbchidejklmnjihklgfmnvvvvf----p,ljmhnikecfagbd
14ah_15001,oabcadefghibcjkilgfmdnjkhlmenvvvvfF4hEi,mlgfnjkbaechid
14ah_15002,oabcdeafgbchijklfgmkjnhdeinmlvvvvf-mdZa,lfmjgakdcnhebi
14ah_15003,oabcadefghibcjkgfljimnhklenmdvvvvf---5j,mkfhnjbelcgiad
14ah_15004,oabcdefghijklhmngbcfnmijedalkvvvvf-p55d,bgjnkhmalecifd
14ah_15005,oabcdefghiabjkclgmkjinlfedmhnvvvvf-8ZZd,jekmbncldfahgi
14ah_15006,oabcdefghijklfemkjndcbghanmlivvvvf-BB-a,cjgmlinkbehadf
14ah_15007,oabcadefghdijkfeilmnkjlbcmnghvvvvfVHh2a,mflaibdkegnhcj
14ah_15008,oabcadefghdijefklbcmijnlhgknmvvvvf-j-qc,mekaibjndlcfhg
14ah_15009,oabcdefgchidjfkblmnlakhiejgnmvvvvfpZmdd,eighmljkfbcand
14ah_15010,oabcdefgahibgfejklmdcnlkhinmjvvvvf-ZBBa,kinmhjleagdbfc
14ah_15011,oabcadefghibcjkgflmnjklehidmnvvvvf----p,mjfkniblegcahd
14ah_15012,oabcadefghijdkfglmkehnjinbclmvvvvf-KaNd,mhfjablecdingk
14ah_15013,oabcadebcfghijdekglmnihnjkflmvvvvfplzYb,mfngiakljdechb
14ah_15014,oabcadefghfijeklmjinlbckhgnmdvvvvfF22+j,mekbgjldfnchai
14ah_15015,oabcadefghijklmbcihndmlefkjgnvvvvfpm8aa,mjlgkincaebdhf
14ah_15016,oabcdeafgbehijkgflhdckmnjinmlvvvvf---Nj,lenjhacmkdifbg
14ah_15017,oabcdeafghibejklmdcifnlkjmhgnvvvvf-5--j,lkgnijmaedbhcf
14ah_15018,oabcdefgehcbijkdhilmnkgfjlanmvvvvfV98yd,bkgimdcjlfnaeh
14ah_15019,oabcadefghibcjhklmdnfgjimlkenvvvvfF4Hzi,mlijnckabegfhd
14ah_15020,oabcdefghbijcfklmijnlkednmahgvvvvf-KhEc,befmhajclngidk
14ah_15021,oabcadefghijdekglmfkjnhinbclmvvvvf-Wddd,mefjahlbdcingk
14ah_15022,oabcadefghibcjfgkilmnldemnhkjvvvvf-8qyc,mjfgnblikahced
14ah_15023,oabcdefbghijklmkhgafenjicdnmlvvvvfpN8Kd,fhkgblidancmej
14ah_15024,oabcadefgbchijdgklhmnilkfejnmvvvvfpmaaa,mkfniajdlgbehc
14ah_15025,oabcdefghijdekglmnihnbcjkfamlvvvvf-2Gnd,bilgnkmdeafjch
14ah_15026,oabcdefgahijkdckelgmhnjinblfmvvvvfpBZyd,khdlmnabgeficj
14ah_15027,oabcadefgbchijfgkilmhkjednmlnvvvvf-8qYj,mjfngbildeahkc
14ah_15028,oabcdefghijbahkfelmjimndcnlkgvvvvf-8mZa,ihkemgjclnfbad
14ah_15029,oabcdeafghidcjfgklmnlkjbeinmhvvvvf--F+j,lejmahkfdngbic
14ah_15030,oabcdefghiabgfejklmdcmnkihjnlvvvvf-5ptc,jmlgfkincdaebh
14ah_15031,oabcdefghijklfemndijcnmbalghkvvvvf-mZZa,cfhnkiblaemgdj
14ah_15032,oabcdefgahijklminbcdgkjfenhmlvvvvf-p8Zd,kdgjilnbmacefh
14ah_15033,oabcadefghdbcijklminhemlfgkjnvvvvfV3E+h,mikanljecgbfhd
14ah_15034,oabcdefghijkalmdejihknlbgfcmnvvvvf--8Zd,ihkmnaljefbgdc
14ah_15035,oabcdefghicbijklgmnflkedjhanmvvvvf-zizc,bjgmkncfleaidh
14ah_15036,oabcdefgehaijklbhmijndclkngfmvvvvfVnp8g,jegnahkbmdcfil
14ah_15037,oabcdeafghijkbclhgmdenfijklmnvvvvf-adda,lfijmbknacehdg
14ah_15038,oabcdefgahidcbgjklmihknfemlnjvvvvf--ZZd,kflngiajmedcbh
14ah_15039,oabcdefghijfklcdejmhnblkanimgvvvvf-wULg,cgfmjhlkndebai
14ah_15040,oabcdeafghibcjkdelmgfmnkjihnlvvvvf--pZd,lgjminhakdbfce
14ah_15041,oabcdefghfijabckeilmkdjnmhglnvvvvfV0JTe,ijkhbndlfaemgc
14ah_15042,oabcdefgcbgfhijkalmhknldemijnvvvvfFMmZa,genaimckdlhjbf
14ah_15043,oabcdefghfeijhgkalmdknlbcmijnvvvvf-mmZa,genahlcdbkmifj
14ah_15044,oabcadefgbchijkelmdkngmlfnhijvvvvf-pKKa,mfinlhjakgbdec
14ah_15045,oabcadefghdijgfkibclmnhekjlmnvvvvfVK04b,mjeakbdnlcfhig
14ah_15046,oabcadebcfghdeijkgfljmnklimnhvvvvfpp8Za,mengakjcflhidb
14ah_15047,oabcadefghijkglejkflmndihbcmnvvvvfVnMXd,mfejghdblacnik
14ah_15048,oabcadefghiejghkljfimndlkbcmnvvvvfVzSXd,mdehgcjblafnik
14ah_15049,oabcadebcfghdeijklmijnlgfmnkhvvvvfppW8d,menjahlkfgcidb
14ah_15050,oabcadebcfghijkgfklmhedinlmnjvvvvf-ZtEi,minfjgckdalheb
14ah_15051,oabcadebcfghijkilmfkjedlnghnmvvvvf-N8Ci,minkfhjcealdgb
14ah_15052,oabcdefghiajkdeflminjbmlckghnvvvvf-m-8a,jhlgnadkmefbci
14ah_15053,oabcadefghijfklgjmdlkembcnhinvvvvf-Z--a,miflbhdaegnckj
14ah_15054,oabcdefghijfekldgmnhcbalkjmnivvvvf-Zmpa,djlhnkimbfagce
14ah_15055,oabcdefghijkldcmnbejifanmlkhgvvvvf-mZpa,dkigljncmbeafh
14ah_15056,oabcdefghdijklmicbahenlkgfnmjvvvvfVT94b,fhlibknjdamceg
14ah_15057,oabcdefgahijkdcbgljmhnlfekminvvvvf-NF+j,kjilnbaemfgdch
14ah_15058,oabcdeafghidejklfgmnhbcijknmlvvvvf-Wama,lfinjakbmdgehc
14ah_15059,oabcadefdghijkilgmnefbcjknmhlvvvvf-ZZ-d,mhaljdckbnegfi
14ah_15060,oabcdefghfeijhgkcblmijnladknmvvvvf-m8Wd,cjlkagiemfdnhb
14ah_15061,oabcdefgcbgfhijkldemkjnhalmnivvvvfFMWWa,cligkhdfnmaejb
14ah_15062,oabcadefgehijklmibchnlkgfnmjdvvvvfFB79i,mcjhlidnkebfag
14ah_15063,oabcdefghigjedklmbamnfjkcnihlvvvvf-2Z8g,fdkgjmnlbeihca
14ah_15064,oabcdeafghidjkcihlmbkjegnmlnfvvvvf-tc5m,liehmbjdnkfagc
14ah_15065,oabcdeafgbchijfghkldemnlkijnmvvvvf-mWZa,lemjacinkfdhbg
14ah_15066,oabcdeafgbehijkilmfgnlhkjdcnmvvvvf-8mmd,lgneihakcdmfbj
14ah_15067,oabcdeafghibejfgklmihmndcnlkjvvvvf-8aZa,legnakhbjmfdci
14ah_15068,oabcdefghijklbgfcjmnidehnmalkvvvvf-pFEc,bghlimjaecnfdk
14ah_15069,oabcadefghijkbclhijmfnlkdemgnvvvvf-Hh+j,mklgjncdbfahie
14ah_15070,oabcdefghijdklimnfengkcbajmhlvvvvf-228g,cjinhkbamglefd
14ah_15071,oabcdefghdcbijklemgnliahmfnkjvvvvf-8mpd,dlmjihbaencfgk
14ah_15072,oabcdefghijdkhlfemnlgkcbajmnivvvvf-Wm8a,ckgnhjiamlebfd
14ah_15073,oabcadefghibcjkiflmkjndelghmnvvvvfp-mad,mjkfnhbleagcid
14ah_15074,oabcdefgahijhbckldgmjinfelknmvvvvf-B-2d,kgalinbjmdfceh
14ah_15075,oabcdefgehijkialmdhkjnlbcmgfnvvvvfVnZWg,hflmaikdebgjnc
14ah_15076,oabcdeabfgehijkdgfclmihnlkjmnvvvvf-jKaa,lfnhjbmkcgdiae
14ah_15077,oabcdeabfgehijklhmnildgfckjnmvvvvf-jaKa,lingjckebmdfah
14ah_15078,oabcdefgahijkbgfeljmhnldckminvvvvf-NF+j,kjinmbaelfgchd
14ah_15079,oabcadefghijkbclfmhnlejimgnkdvvvvf-8Z8m,mikjlnbcfdghae
14ah_15080,oabcdeafghibcjkdelhmnglkjimnfvvvvf-5F4j,lhjminbkfdgace
14ah_15081,oabcdefghbahijkdlmcinfmlekjngvvvvf-mNKd,jehgkidlbmncfa
14ah_15082,oabcadefghijklmnfilbckjenghmdvvvvf-55Fi,mjkgilbendfcah
14ah_15083,oabcadefghijkedklmfbcgnijlmnhvvvvf-yB7h,meijfakbnldgch
14ah_15084,oabcdeafghibcjkihlmdenlkjmngfvvvvf--mdm,lkemibjnfdhacg
14ah_15085,oabcdefghbijahkfedlmnljickgnmvvvvf-K8Ka,igkehnjldmcbaf
14ah_15086,oabcdeafghidcjfklmnijbelmnhgkvvvvf-5--j,lkgmaijdnfbehc
14ah_15087,oabcadefgehbcijhdklmnlijmnfgkvvvvf--Fyo,mclfnjaikehbgd
14ah_15088,oabcdefghijklfelmhndkmgnabcjivvvvf3sBMd,cdgalikbjemnhf
14ah_15089,oabcdefghijdgkilmjnfenkhabcmlvvvvf-ZaZd,cdjahlnkfgbmei
14ah_15090,oabcadefgbchijkelgjihmnkfldnmvvvvf-mmad,mfgnhjkedlbaic
14ah_15091,oabcdeabcfghidejklhmfknimglnjvvvvf-Ntsc,lmjinhcbkgfead
14ah_15092,oabcadefgehidjklmhibckngfmlnjvvvvf-8Zpm,mcjgaikdnlbfeh
14ah_15093,oabcadefghijkbclfgminklehmjndvvvvf-mdZm,mjghinbklfcdae
14ah_15094,oabcdefgchijklmbgdhnjfeinkamlvvvvf3MKTd,bhijlcmnaefgdk
14ah_15095,oabcdeafghibejklmihmndcnlgfkjvvvvf--Wmd,ljfnkgbimeadch
14ah_15096,oabcadefgbchijklmihndelkfgjmnvvvvfpmaaa,mikngjldafbehc
14ah_15097,oabcdefghfijkdeilmnhglabmnckjvvvvfFlhBc,dleiajhmkcfnbg
14ah_15098,oabcdeafghfbijklemhgndlijkcnmvvvvf-wOfc,lgaijnbkedmfch
14ah_15099,oabcdeafgbchidejklmnhijkngfmlvvvvf-pdad,ljmhnikcegafbd
14ah_15100,oabcdefghicbijgklmndelkfjhanmvvvvf-zoFc,bjgkmncfeladih
14ah_15101,oabcdeafghidcjkglmnijbelmnhkfvvvvf-55-j,legmkijdnfbahc
14ah_15102,oabcdefgahijkdglmfenjbcknmlihvvvvf-pZmm,kjhnimblfdagce
14ah_15103,oabcdefghiajkdlmefgnjbihmlcknvvvvf-p-8d,jihlmanckefbdg
14ah_15104,oabcdefghijdekljimnfabchmlkngvvvvf-8mpa,efmkhajnblgcid
14ah_15105,oabcdefghijbklghajmdcmenlknfivvvvfptotc,gchimdklbfnaej
14ah_15106,oabcdefgabchidgjklmfenlkhinmjvvvvf-pBBa,klinhjmebgdacf
14ah_15107,oabcadefghijkldmhnfelbcijkngmvvvvf-5N-j,mhljkacbendgfi
14ah_15108,oabcdeafghijklhbekjdcilmngfnmvvvvf-dmdd,ljhfbncmdkaieg
14ah_15109,oabcdefghiadejgklmcbinjfmlkhnvvvvf-88Zd,jlmhknbdcfeagi
14ah_15110,oabcdefdghijkfegalmnjilbcmnkhvvvvfpBm2a,gelahbkdjmncfi
14ah_15111,oabcdefgahijhbeklfgmjinlkdcnmvvvvf-B-2d,kgamhnbjdlfcie
14ah_15112,oabcdeafghidcgjkfbelmnkjhilmnvvvvf-W2ya,ldjmiankebghfc
14ah_15113,oabcdefgabhfijklmdeighcknmlnjvvvvfFM8jd,kgfhimnljdcaeb
14ah_15114,oabcdefghijhkflmnbclgkedanmjivvvvfFsY5a,cjgknihbmladfe
14ah_15115,oabcdefghijdgklfemnhabcjmlknivvvvf-Zmpa,efmkiajlnbhcgd
14ah_15116,oabcdefghijklbcmndejifalmnkhgvvvvf-mZpa,dkigjlncmaebfh
14ah_15117,oabcdefghijdcjkhlmnlgkibanmfevvvvfpZmZa,ckenhbjidmlafg
14ah_15118,oabcdefghijfabeklmihnlkdcnmjgvvvvf-2V9a,ikemgbjclafndh
14ah_15119,oabcadefghijkelghmdkflmbcnjinvvvvf-yZ8g,meflhicabgndkj
14ah_15120,oabcadefdbcghijkfelminklghmjnvvvvfVn+zg,mganklbjefdhic
14ah_15121,oabcdeafgbhicjklmdihenfgjmlknvvvvf-8Wda,ligmkjcnadehbf
14ah_15122,oabcdeafghidcjklhijbemnglkfnmvvvvf--5tc,lifmjbdnkeahgc
14ah_15123,oabcdefdghijkbclmfegaknihmlnjvvvvfpppZd,ediljkhmnbafcg
14ah_15124,oabcdefdghijkblfemaknihgmlcnjvvvvf3oTCc,fejngklimcbadh
14ah_15125,oabcadefghiejkfilmdnkjnbcghlmvvvvfV5h2a,mdkfiblaehncgj
14ah_15126,oabcdeafgbehijklmgfnjdcklmnihvvvvf-p--d,lfnkijadmegcbh
14ah_15127,oabcdefgabhijkelmdnhgfijkncmlvvvvf--Z-d,kfhmjinbcldaeg
14ah_15128,oabcadefgbchfijkljimdnhgmlkenvvvvfFEZEi,mljnbgkeadhfic
14ah_15129,oabcadefghijkldmjnhefglbcknimvvvvf-NN-j,mhilkadcbengfj
14ah_15130,oabcdeafghibcjklfimnjdeknmhglvvvvf-Wama,lkfmiajdngbech
14ah_15131,oabcdefghijdaklmgnihnfkbclmjevvvvfVXy2a,iglmcajbkfnedh
14ah_15132,oabcdefghijbcklhgmndefajknmlivvvvf-Zmpa,djlhimnkaecgbf
14ah_15133,oabcdeafgbehidcjklmnhilkjgfmnvvvvf----p,ljnhmikcfeagbd
14ah_15134,oabcdefghiajkfgljbcdimnheklnmvvvvf-pZZa,jhmaknilcfdebg
14ah_15135,oabcdefghijbcdklemnhajmflkgnivvvvf-ZpZd,emlhijkbnafcgd
